text,date,retweets,favorites,negative,neutral,positive,compound
snap colocou gifs agora só pq o instagram colocou tambem desisto do snapchat,2018-02-23 13:45:53,0,1,0.0,1.0,0.0,0.0
I need the left picture as a sticker on snapchat rn,2018-02-23 13:45:53,0,1,0.0,1.0,0.0,0.0
"How 1 Tweet From Kylie Jenner Caused Snap, Inc. To Lose $1 Billion - NPR's Ari Shapiro talks with Will Oremus, a senior technology writer at Slate about how a recent tweet by Kylie Jenner caused Snap, Inc. — the parent company for Snapchat — to lose m... http://ow.ly/23Md50gBYNt",2018-02-23 13:45:53,0,1,0.112,0.888,0.0,-0.6597
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:45:51,0,1,0.0,0.75,0.25,0.6514
"Meet new people, chat, find your soulmate, flirt! http://bit.ly/1DHPjTk # chat # webcam # snapchat # videochat # chatvideopic.twitter.com/VeHIWMnt0O",2018-02-23 13:45:51,0,0,0.0,0.756,0.244,0.636
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:45:50,0,1,0.0,0.75,0.25,0.6514
Redes Sociais do AmigoDoDog. ✓Redes Sociais: ●Twitter: https://goo.gl/nqlx0O  ●Instagram: https://goo.gl/A24FbS  ●SnapChat: amigododog,2018-02-23 13:45:50,0,0,0.0,1.0,0.0,0.0
I still hate the Snapchat update,2018-02-23 13:45:49,0,0,0.481,0.519,0.0,-0.5719
Feel free to Add me on # SnapChat and follow along with my Daily Life. http://snapchat.com/add/LifeCoachLJ # Snapcode # addme # dadlife,2018-02-23 13:45:47,1,0,0.0,0.837,0.163,0.5106
Do people agree with Kylie Jenner on the Snapchat update? - We asked young people what they thought about the Snapchat after Kylie Jenner said she was no longer a fan. http://ow.ly/LByd50gBYLC,2018-02-23 13:45:46,0,0,0.065,0.794,0.141,0.3818
"For Marketing and Social Media tips and news, Follow Us and Stay Tuned. What Tech Companies Such as Snapchat and Their Users Should Remember When Updates Cause Outcry - It seems that every time a major tech platform introduces a new feature or redesig... http://ow.ly/fnN650gBYrV",2018-02-23 13:45:46,0,0,0.074,0.926,0.0,-0.5106
"# Sales Is Email Marketing Obsolete? - Do you think email marketing is so last year? After all, there are so many other options for reaching out to prospects and customers now. You can use mobile marketing, SMS text messaging, Snapchat, livestreams, In... http://ow.ly/MBRf50gBYA9",2018-02-23 13:45:46,0,0,0.048,0.856,0.096,0.2869
snapchat got me fucked,2018-02-23 13:45:44,0,0,0.595,0.405,0.0,-0.6597
Finally got hit with the Snapchat update. It's dead to me now.,2018-02-23 13:45:44,0,4,0.281,0.719,0.0,-0.6486
Bruh @ Snapchat needa chill,2018-02-23 13:45:43,0,0,0.0,1.0,0.0,0.0
Do yourselves a favor & watch her Snapchat https://twitter.com/lustrelux/status/967128182934482945 …,2018-02-23 13:45:38,0,0,0.0,0.69,0.31,0.4019
think you must have to have some sort of mental std if you’re above the age of 14 and still post “nr” on your snapchat story,2018-02-23 13:45:38,1,11,0.0,1.0,0.0,0.0
well my Snapchat updated by itself and now I officially hate life,2018-02-23 13:45:37,0,0,0.25,0.608,0.142,-0.3818
Any girls want to rate my cock on twitter or Snapchat dm me # cockrate # cock # cockslap # cockpic # dick # dickrate # cutcock # horny,2018-02-23 13:45:37,1,2,0.262,0.685,0.052,-0.6369
um so my Snapchat finally updated itself and so l guess lts finally time to say goodbye,2018-02-23 13:45:37,0,0,0.0,0.839,0.161,0.4364
@ Snapchat more kpop gifs,2018-02-23 13:45:36,0,0,0.0,1.0,0.0,0.0
"If Kylie Jenner's Tweet can cost Snapchat 1.3Billion, what else can she do with such influence?",2018-02-23 13:45:34,0,0,0.0,1.0,0.0,0.0
"Discovered this to share with you What Tech Companies Such as Snapchat and Their Users Should Remember When Updates Cause Outcry - It seems that every time a major tech platform introduces a new feature or redesign, people get mad. http://ow.ly/sUpS50gBYmz",2018-02-23 13:45:34,0,0,0.149,0.801,0.05,-0.6486
Great speaker & rising star. Gotta get her on Twitter. Please don't tell me the younger docs all on Snapchat...,2018-02-23 13:45:32,2,7,0.0,0.726,0.274,0.7506
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:45:32,0,1,0.0,0.75,0.25,0.6514
i’m sooooooOoOoOo late to the party but my snapchat just updated and what the actual is going on,2018-02-23 13:45:31,0,0,0.0,0.902,0.098,0.2144
My Snapchat just updated and my heart is so broken right now....,2018-02-23 13:45:29,0,0,0.266,0.734,0.0,-0.6113
I've had the old version of Snapchat for the longest but it just updated,2018-02-23 13:45:28,0,2,0.0,1.0,0.0,0.0
✓Redes Sociais: •Facebook: http://bit.ly/FacebookCachorro1337 … •Instagram: http://bit.ly/InstaCachorro1337 … •Snapchat: rian1337,2018-02-23 13:45:28,0,0,0.0,1.0,0.0,0.0
Do you regularly use Find Friends/Snapchat to look at your friends’ locations?,2018-02-23 13:45:27,1,1,0.0,1.0,0.0,0.0
Am I tripping or did they just update Snapchat,2018-02-23 13:45:27,0,0,0.0,1.0,0.0,0.0
My damn Snapchat updated and I thought I stopped it from doing so I’m sooooooo upset,2018-02-23 13:45:27,0,1,0.404,0.596,0.0,-0.7553
"Lol, just found out I follow @ caitylotz on snapchat. That’s amazing actually, you’re amazing",2018-02-23 13:45:27,0,0,0.0,0.49,0.51,0.886
Truth # Snapchat # snap # snapchats # snapchatstories https://www.instagram.com/p/BfjgU-vFL1u/,2018-02-23 13:45:26,0,1,0.0,0.685,0.315,0.3182
My Snapchat just updated and I was beginning to think I was immune,2018-02-23 13:45:23,1,5,0.0,0.82,0.18,0.296
"We spent our # Valentines weekend at # LAECOM hosted by @ icsummits listening to a variety of innovative brands speak, ranging from @ Snapchat to @ WeAreFarmers. Missed out? Not to worry, our Director of Marketing summed up the highlights from the conference:http://bit.ly/2EPYzgZ",2018-02-23 13:45:23,2,6,0.119,0.814,0.067,-0.296
Add me on snapchat and IG tho n do something good for onces lol @SC - Official-indo and IG - officialindo559,2018-02-23 13:45:22,0,1,0.0,0.737,0.263,0.6908
what will come first me deleting snapchat or snapchat getting rid of the new update? stay tuned,2018-02-23 13:45:21,0,4,0.0,1.0,0.0,0.0
BBC News - Kylie Jenner 'sooo over' Snapchat - and shares tumble http://www.bbc.com/news/business-43163544 …,2018-02-23 13:45:21,1,2,0.0,0.82,0.18,0.296
it is now impossible to slide ur snap texts to the edge of ur screen so u dont open them goodbye snapchat,2018-02-23 13:45:21,0,5,0.0,1.0,0.0,0.0
"Snapchat suma GIFs a sus fotos y videos. Como en las stories de Instagram, ahora vas a poder sumar GIFs a tus snaps # ActualidadDH # NoticiasDigitales",2018-02-23 13:45:19,1,1,0.0,1.0,0.0,0.0
Snap Inc. : Remove the new Snapchat Update https://www.change.org/p/snap-inc-remove-the-new-snapchat-update?recruiter=859269997&utm_campaign=signature_receipt&utm_medium=twitter&utm_source=share_petition … via @ ChangeAUS,2018-02-23 13:45:19,0,3,0.0,1.0,0.0,0.0
I think @ KylieJenner fixed snapchat...,2018-02-23 13:45:19,0,1,0.0,1.0,0.0,0.0
my snapchat finally updated :(,2018-02-23 13:45:16,0,4,0.42,0.58,0.0,-0.4404
My Snapchat updated and I never even pressed the update button on the App Store,2018-02-23 13:45:15,0,0,0.0,1.0,0.0,0.0
me getting ready to delete Snapchat pic.twitter.com/LD0joaGLyk,2018-02-23 13:45:12,0,1,0.0,0.706,0.294,0.3612
@ Snapchat are y’all going to switch back the Snapchat where it used to be,2018-02-23 13:45:11,0,0,0.0,1.0,0.0,0.0
Snapchat made an effort lol,2018-02-23 13:45:10,0,0,0.0,0.588,0.412,0.4215
@ Snapchat @ snapchatsupport wtf I go off sc for 2 seconds then come back to the new update. I didn't even want it. Wtf this is so shit,2018-02-23 13:45:09,0,0,0.402,0.598,0.0,-0.9251
Why is someone trying to hack my snapchat though,2018-02-23 13:45:08,0,0,0.0,1.0,0.0,0.0
El tuit de la celebridad estadounidense Kylie Jenner que le costó US$1.500 millones a Snapchat http://bbc.in/2BLsQ1B pic.twitter.com/Re0U2IiuCB,2018-02-23 13:45:05,12,24,0.0,1.0,0.0,0.0
Hoaxers are now doctoring real news stories to spread misinformation on Snapchat http://via.wtkr.com/COu9Z pic.twitter.com/BbQqGby08y,2018-02-23 13:45:05,2,0,0.161,0.839,0.0,-0.3182
Anyways if y’all wanna know why I was so down last night it’s because my gf cheated on me but I broke up with her and exposed her on my Snapchat. now she’s saying sorry and wants me back but fuck her! we were the talk of my whole damn school today because I exposed tf out of her,2018-02-23 13:45:04,1,6,0.277,0.723,0.0,-0.9501
SNAPCHAT HAS JUST FUCKED UP EVERYTHING,2018-02-23 13:45:02,2,5,0.468,0.532,0.0,-0.6597
Snapchat: HimeKeikaku Send me spicy memes and the only nudes I will send is my hand.,2018-02-23 13:45:02,0,2,0.0,0.814,0.186,0.4939
Did Snapchat just added “subscribed” on the Discovery side? Or I’m just noticing it? Because if they added that now I’m good with # Snapchat,2018-02-23 13:45:01,0,0,0.0,0.876,0.124,0.504
"Critiques de stars, chute boursière : Snapchat paye le prix de sa dernière mise à jour — via @ lemondefrhttp://www.lemonde.fr/pixels/article/2018/02/23/critiques-de-stars-petition-chute-boursiere-snapchat-paye-le-prix-de-sa-derniere-mise-a-jour_5261714_4408996.html …",2018-02-23 13:45:01,0,0,0.0,1.0,0.0,0.0
تم تحديث رابط ++snapchat الشكل القديم مجاني للجميع الاصدار :10.19.1 # سناب_بلس # سناب_عثمان # برامج_بلس رتويت طريقة تخطي الاعلانات في الاسفل حمل من سفاري : http://v.ht/glLA pic.twitter.com/l6YqJmzxgp,2018-02-23 13:45:00,0,0,0.0,1.0,0.0,0.0
MY SNAPCHAT FINALLY FULLY UPDATED AFTER ONLY PARTLY DOING SO AND WHAT THE FUCKKK,2018-02-23 13:44:58,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:57,0,0,0.0,0.75,0.25,0.6514
Not sayin im a Republican or anything but how come all of the snap stories so Liberal oriented?,2018-02-23 13:44:57,0,0,0.0,1.0,0.0,0.0
I am literally in stitches with @ dapperlaughs Snapchat story,2018-02-23 13:44:57,0,4,0.0,1.0,0.0,0.0
Snapchat filters makes humans wanna fuck porn stars.,2018-02-23 13:44:55,0,0,0.333,0.667,0.0,-0.5423
youlovedee: Reblog if you’re apart of my tumblr & Snapchat gang I wanna know who REALLY fwm. AMOS ... https://tmblr.co/Z9oBTc2VS-XiL,2018-02-23 13:44:54,0,0,0.0,1.0,0.0,0.0
Snapchat literally does not work in Cuba and it keeps sending me notifications but I can’t use it???,2018-02-23 13:44:53,0,3,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:53,0,0,0.0,0.75,0.25,0.6514
I hope Kylie Jenner starts a movement so snapchat can undo that update,2018-02-23 13:44:53,0,1,0.0,0.775,0.225,0.4404
Hello there’s a new Snapchat update and it’s less bad (still not good) but less bad than the last one!!!!,2018-02-23 13:44:52,1,4,0.308,0.692,0.0,-0.8216
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:48,0,0,0.0,0.75,0.25,0.6514
thank you @ Snapchat for fixing my stories page #:),2018-02-23 13:44:48,0,1,0.0,0.762,0.238,0.3612
"can’t anymore coz you have to press to open the message, i hate snapchat more and more everyday",2018-02-23 13:44:46,0,2,0.188,0.812,0.0,-0.5719
My Snapchat finally updated... :/,2018-02-23 13:44:45,0,0,0.375,0.625,0.0,-0.34
Snap chat sucks but everyone I know uses it WHYY,2018-02-23 13:44:45,0,0,0.179,0.821,0.0,-0.1901
Kylie Jenner stopped using snap chat so I stopped using snapchat. # trendy,2018-02-23 13:44:44,0,2,0.297,0.703,0.0,-0.4215
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:44,0,0,0.0,0.75,0.25,0.6514
dang Snapchat did a minor change. Just change it back completely,2018-02-23 13:44:44,0,1,0.0,1.0,0.0,0.0
"First Snapchat, now Twitter notifications. This is too much. I don’t do well with change.",2018-02-23 13:44:43,0,1,0.0,0.861,0.139,0.2732
"@ snapchat just a reminder that you're running out of time to ditch this new update before you lose every bit of credibil- oh wait, nevermind. I forgot you already lost all credibility selling out the first time. Get a grip.",2018-02-23 13:44:43,0,0,0.125,0.875,0.0,-0.6124
# BoycottNRA With one tweet from @ KylieJenner # snapchat stock plummets! 17 # ParklandStudents are killed and a few sponsors drop @ NRA . Don't let that be our kids' America.,2018-02-23 13:44:42,2,3,0.231,0.769,0.0,-0.784
yall remember snapchat?,2018-02-23 13:44:42,0,0,0.0,1.0,0.0,0.0
you suck @ Snapchat,2018-02-23 13:44:42,0,0,0.592,0.408,0.0,-0.4404
@ Snapchat soooo you’re just gonna update my ish w/o my permission? Come take this garbage back!!,2018-02-23 13:44:40,0,0,0.0,1.0,0.0,0.0
My Snapchat finally updated,2018-02-23 13:44:40,0,2,0.0,1.0,0.0,0.0
So if the first snapchat update wasn’t worse enough. They’ve now changed it again so I can’t half swipe on a message I don’t wanna open yet but still read. Naaahhh,2018-02-23 13:44:39,0,2,0.071,0.929,0.0,-0.2617
# snapchat XDD pic.twitter.com/s4W3bCICRW,2018-02-23 13:44:38,1,2,0.0,1.0,0.0,0.0
Damn my Snapchat finally updated,2018-02-23 13:44:37,0,0,0.403,0.597,0.0,-0.4019
Only @ WizTayy would proclaim on snapchat that she’s not drinking anymore and then go on to say she’ll still be drinking micheladas,2018-02-23 13:44:36,0,1,0.0,1.0,0.0,0.0
"Correction, new layout same shit. Wtf @ Snapchat why have a story tab and still shove storied in the friends tab ? And clearing convos clears stories in the story tab ? Ugh # snapchatupdate # wtf # snapchatdown",2018-02-23 13:44:36,0,0,0.321,0.581,0.098,-0.8992
Finally got the new snapchat update and I finally understand the struggle,2018-02-23 13:44:34,0,3,0.187,0.813,0.0,-0.3182
"@ Snapchat @ snapchatsupport no one wanted this new new update we just wanted the old layout. Not one where you have three sections one for chat, story and then fucking groups. Old format. Not a new one. In your case change isn’t good. Smh",2018-02-23 13:44:34,0,0,0.097,0.841,0.063,-0.1531
Snapchat has been in trouble for a while. Facebook can easily replicate key features and with a much bigger audience.,2018-02-23 13:44:33,0,0,0.128,0.758,0.114,-0.0772
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:32,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:32,0,0,0.0,0.75,0.25,0.6514
Snapchat is just dying a very slow death. There’s little to no chance of survival,2018-02-23 13:44:31,0,0,0.324,0.584,0.092,-0.6557
Alguém ainda usa Snapchat? Kkkkk morreu de vez,2018-02-23 13:44:30,0,3,0.0,1.0,0.0,0.0
guys bailey finally added me back on snapchat,2018-02-23 13:44:29,0,12,0.0,1.0,0.0,0.0
Snapchat’s new update: pic.twitter.com/okcmSGgr4r,2018-02-23 13:44:29,0,6,0.0,1.0,0.0,0.0
Literally this:pic.twitter.com/qrHwJik5e8,2018-02-23 13:44:28,0,3,0.0,1.0,0.0,0.0
"when you’ve been waiting for a snapchat notification all day, and the snap you open says ‘streaks’ pic.twitter.com/O67OfbzN9f",2018-02-23 13:44:28,4,16,0.0,1.0,0.0,0.0
Snapchat gets no love from me,2018-02-23 13:44:26,0,0,0.212,0.385,0.404,0.4588
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:26,0,0,0.0,0.75,0.25,0.6514
Snapchat not even giving the people credit who get on snapchat,2018-02-23 13:44:25,0,0,0.149,0.66,0.191,0.1441
"Noooo, my Snapchat updated",2018-02-23 13:44:23,0,3,0.0,1.0,0.0,0.0
أنا الأحد خمس دقايق وانا عندكم. أضفني على Snapchat! اسم المستخدم: s17sf https://www.snapchat.com/add/s17sf  اتشرف بالعموم حياكم,2018-02-23 13:44:23,0,0,0.0,1.0,0.0,0.0
"Need new people on my snapchat I’m so bored of seeing the same old bs if it ain’t people in the same clubs every week listening to the same dead music, it’s people snapping themselves with balloons an if it ain’t tht it’s people snapping themselves driving listening to dead music",2018-02-23 13:44:23,0,3,0.191,0.809,0.0,-0.907
Snapchat doesn’t let you preview chats anymore my life is over,2018-02-23 13:44:21,0,1,0.0,1.0,0.0,0.0
Snapchat auto-updated even though I had auto-updates turned off. I'm pissed.,2018-02-23 13:44:19,0,1,0.318,0.682,0.0,-0.6369
My jawn not like dat,2018-02-23 13:44:18,0,0,0.345,0.655,0.0,-0.2755
# snapchat In a world full of haters you have the hardest time finding love . pic.twitter.com/kTRhZN4X36,2018-02-23 13:44:17,0,0,0.165,0.619,0.216,0.25
تحميل برنامج سناب شات بلس للايفون # سناب_عثمانَ # سناب_بلَس ـ حميل سناب شات بلس للاندرويد بروت ـ Snapchat هنا: https://goo.gl/CvqDA1  او هنا: https://goo.gl/pMpsEQ  pic.twitter.com/nAgidKDsX9,2018-02-23 13:44:17,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:44:16,0,0,0.0,0.75,0.25,0.6514
Snapchat Now Supports Animated GIFs from GIPHY http://bit.ly/2GwxuQ9 pic.twitter.com/3OK6P7hnmY,2018-02-23 13:44:14,0,0,0.0,0.737,0.263,0.3612
My Snapchat updated itself rn now i kno what y’all were crying about,2018-02-23 13:44:14,0,0,0.22,0.78,0.0,-0.4767
Ugh con el update de snapchat no le puedo dar para al lado para ver mas o menos que dice el mensaje,2018-02-23 13:44:13,0,0,0.208,0.792,0.0,-0.6124
lezgoals: Snapchat: lezgoals https://tmblr.co/ZhPKid2VS-RsA,2018-02-23 13:44:11,0,1,0.0,1.0,0.0,0.0
@ tutu_helper i went to open Snapchat ++ today and it said I must verify it but it does not let me. I uninstalled Snapchat ++ and tutu app and now tutu won't let me install Snapchat ++ but will for Pokémon go. Can you please fix this,2018-02-23 13:44:10,0,2,0.0,0.936,0.064,0.4497
Add me on my other Snapchat my spam I post a lot on here pic.twitter.com/0lS4WW7mW1,2018-02-23 13:44:10,0,0,0.172,0.828,0.0,-0.3612
@ Snapchat,2018-02-23 13:44:09,0,0,0.0,1.0,0.0,0.0
Wtf. Snapchat just automatically updated. Not cool.,2018-02-23 13:44:08,0,0,0.342,0.45,0.207,-0.3612
Eww snapchat just updated without my permission how disrespectful,2018-02-23 13:44:07,0,2,0.0,1.0,0.0,0.0
Did Kylie Jenner’s tweet cause Snapchat stock to plunge $1.3 billion? Here are 5 of the costliest tweets ever http://dlvr.it/QHb7WL,2018-02-23 13:44:06,0,0,0.0,1.0,0.0,0.0
Guys my snapchat still hasnt updated am i like... the one that got away...,2018-02-23 13:44:03,0,15,0.0,1.0,0.0,0.0
"What's the point of a smartphone without such functionality? Things like Whatsapp, Snapchat etc? Is it worth it for that?",2018-02-23 13:44:03,0,0,0.0,0.775,0.225,0.6046
i hate it when random lads add you on snapchat after seeing your ig or tinder and have the cheek to ask you for a photo come off it,2018-02-23 13:44:02,0,0,0.125,0.875,0.0,-0.5719
my snapchat updated after all this time. i’m furious,2018-02-23 13:44:02,0,0,0.316,0.684,0.0,-0.5719
Snapchat Now Supports Animated GIFs from GIPHY http://bit.ly/2GwxuQ9 pic.twitter.com/qYPA7fWFS3,2018-02-23 13:44:02,0,2,0.0,0.737,0.263,0.3612
Kylie Jenner Tweeted About Snapchat. Then Its Stock Lost $1.3 Billion in Value http://j.mp/2FrRMes,2018-02-23 13:44:01,0,0,0.138,0.719,0.144,0.0258
Why bitches on Snapchat post videos of them singing along to music they don’t know the lyrics to?! Biiiiitch thats hella embarrassing...,2018-02-23 13:43:59,0,2,0.166,0.834,0.0,-0.636
Only in the USA does a company drop in value by 1.3 billion because a talentless twit said she has not used her Snapchat in awhile ? Wow!!,2018-02-23 13:43:58,0,0,0.145,0.646,0.209,0.4738
"@ Snapchat, Okay okay I see you with that update",2018-02-23 13:43:58,0,0,0.0,0.612,0.388,0.4215
SnapChat |DM|,2018-02-23 13:43:56,1,2,0.0,1.0,0.0,0.0
so 17 people died last week and the news decides to do a story on a tweet from kylie jenner about snapchat??,2018-02-23 13:43:52,0,0,0.182,0.818,0.0,-0.6397
"Big Date tonight! Father Daughter(s) Dance. Follow me on Snapchat Radio_Rizzo for updates also, are flasks inappropriate or encouraged?",2018-02-23 13:43:52,0,13,0.0,0.866,0.134,0.4199
sooo...snap is not the move anymore @ Snapchat,2018-02-23 13:43:50,0,0,0.0,1.0,0.0,0.0
some of y’all females showing ur new nails on Snapchat got ashy knuckles,2018-02-23 13:43:49,1,9,0.0,1.0,0.0,0.0
Honestly @ Snapchat give us some credit or something,2018-02-23 13:43:49,1,1,0.0,0.517,0.483,0.6808
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:43:48,0,0,0.0,0.75,0.25,0.6514
@ Snapchat is so annoying I deleted the app.,2018-02-23 13:43:48,0,0,0.368,0.632,0.0,-0.541
Crazy how instagram is totally killing Snapchat,2018-02-23 13:43:46,0,1,0.587,0.413,0.0,-0.796
I hate it when random lads add me on snapchat after seeing my ig or tinder and have the cheek to ask me for a photo come off it,2018-02-23 13:43:46,0,0,0.125,0.875,0.0,-0.5719
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:43:45,0,1,0.0,0.75,0.25,0.6514
<add my snap> • • • • • • • • • • • • • • • • • • • • # snapchat # snap # snapcode # addme… https://www.instagram.com/p/BfjfsCPHuQP/,2018-02-23 13:43:45,0,0,0.0,1.0,0.0,0.0
BROOOO MY SNAPCHAT UPDATED FUCK,2018-02-23 13:43:44,0,1,0.467,0.533,0.0,-0.5423
gracias snapchat por acomodarme las historias de vueltaaaaaa,2018-02-23 13:43:41,1,1,0.0,1.0,0.0,0.0
Quote Snapchat names,2018-02-23 13:43:40,0,0,0.0,1.0,0.0,0.0
Snapchat finally did it... they finally updated on my phone without my consent:-),2018-02-23 13:43:40,0,1,0.0,1.0,0.0,0.0
"Ok Snapchat fixed my beef with them, the stories tab will suffice",2018-02-23 13:43:40,0,0,0.0,0.833,0.167,0.296
"Dear @ Snap @ Snapchat @ snapchatsupport your recent updates are the worse. You went from quality to trash. Sincerely, Every # Snapchat user # snapchatupdate",2018-02-23 13:43:40,0,2,0.116,0.672,0.213,0.3818
My Snapchat just updated and I’m fucking livid,2018-02-23 13:43:39,0,9,0.351,0.649,0.0,-0.5849
so I heard this tweet did a whole lot to Snapchat https://twitter.com/kyliejenner/status/966429897118728192 …,2018-02-23 13:43:39,0,0,0.0,1.0,0.0,0.0
My Snapchat just updated,2018-02-23 13:43:37,0,4,0.0,1.0,0.0,0.0
My iPhone is asking to do an update and I’m just remembering what a shit show it was after I last blindly agreed to that # Snapchat pic.twitter.com/COdiWq1JHz,2018-02-23 13:43:37,0,1,0.125,0.801,0.073,-0.3612
Everything at Trufusion dead stopped and everyone pulled put snapchat when people realized it was snowing. Doesn’t get much more Vegas than that,2018-02-23 13:43:36,0,0,0.228,0.772,0.0,-0.7351
"They kinda fixed snapchat omg, it’s still kinda trash though.",2018-02-23 13:43:35,0,1,0.0,1.0,0.0,0.0
"I was way too excited just now when I saw there was another Snapchat update. Again, way too excited because it is still all bad. All bad. # snapchatupdatepic.twitter.com/Cb6OqdjLQA",2018-02-23 13:43:35,0,0,0.207,0.651,0.142,-0.4939
Snap-Thropology Insightful Data on Snapchat's Avid Users [Infographic] http://rviv.ly/ySVPk6,2018-02-23 13:43:33,0,0,0.0,0.784,0.216,0.296
BECAUSE of this new Snapchat update,2018-02-23 13:43:32,0,1,0.0,1.0,0.0,0.0
henry vc ainda usa o snapchat?,2018-02-23 13:43:32,0,0,0.0,1.0,0.0,0.0
Can't cope with Phillips lime Snapchat story!,2018-02-23 13:43:31,0,0,0.0,1.0,0.0,0.0
So I JUST got the Snapchat update..... am I too late to complain how much I hate it...???,2018-02-23 13:43:31,0,0,0.341,0.659,0.0,-0.7744
"Well the @ Snapchat update finally got me, and I just want to apologize to everyone I teased for being so upset. Whoever thought this was a good idea is obviously a psychopath. # snapchatupdatepic.twitter.com/oSXcNRKSLU",2018-02-23 13:43:31,0,1,0.153,0.634,0.212,0.0345
"Lemme slide back in yours then sexc, snapchat ting?",2018-02-23 13:43:30,0,1,0.0,1.0,0.0,0.0
I don’t check my Snapchat stories anymore since the update lol,2018-02-23 13:43:27,1,2,0.0,0.763,0.237,0.4215
Ajoutez-moi sur Snapchat ! Nom d'utilisateur : romainblachier https://www.snapchat.com/add/romainblachier …,2018-02-23 13:43:26,0,0,0.0,1.0,0.0,0.0
i‘m not but the snapchat filter is dlfoelfo,2018-02-23 13:43:25,0,0,0.0,1.0,0.0,0.0
Anyone want a game of slaps in college on Monday? Applications via snapchat only,2018-02-23 13:43:23,0,1,0.0,0.902,0.098,0.0772
"And it is on this day, the 23rd of February in the year 2018, that the age of peace was cut brutally short. I thought it may never come. May the good days be always remembered before my Snapchat updated.",2018-02-23 13:43:22,0,7,0.128,0.737,0.135,0.0772
"IF SNAPCHAT DONT JUST CHANGE IT BACK TO THE WAY IT USED TO BE, WHY DO THEY WANT TO BE SO EXTRA",2018-02-23 13:43:21,5,18,0.0,0.942,0.058,0.0772
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:43:21,0,0,0.0,0.75,0.25,0.6514
# Snapchat update pic.twitter.com/wbKElTvdlF,2018-02-23 13:43:19,0,0,0.0,1.0,0.0,0.0
NOOOOOO MY SNAPCHAT UPDATED BY ITSELF I WENT SO LONG,2018-02-23 13:43:15,0,4,0.0,1.0,0.0,0.0
Bless you Snapchat for fixing your awful update,2018-02-23 13:43:15,0,1,0.254,0.508,0.237,-0.0516
Deleted my snapchat. What's the purpose of it anymore?,2018-02-23 13:43:14,0,0,0.0,1.0,0.0,0.0
El día que Kylie Jenner hundió a Snapchat solo con mencionarla http://lavoz.gal/vou7d3 pic.twitter.com/DFktGGAqzG,2018-02-23 13:43:12,2,1,0.0,1.0,0.0,0.0
Anyone else just have snapchat update again? Mine did and they fixed some things!,2018-02-23 13:43:12,0,2,0.0,1.0,0.0,0.0
Did snapchat just update again???,2018-02-23 13:43:11,0,0,0.0,1.0,0.0,0.0
You know it's serious when it goes from pics to text on snapchat,2018-02-23 13:43:11,0,0,0.098,0.902,0.0,-0.0772
Snapchat fix your shit,2018-02-23 13:43:10,0,0,0.545,0.455,0.0,-0.5574
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:43:08,0,0,0.0,0.75,0.25,0.6514
@ Snapchat this isn’t the update we asked for..... it still sucks.,2018-02-23 13:43:05,0,0,0.2,0.8,0.0,-0.3612
Snapchat stocks dropped by $1.3 billion after this tweet I'm dead hahahahaha https://twitter.com/kyliejenner/status/966429897118728192 …,2018-02-23 13:43:02,0,9,0.264,0.736,0.0,-0.6486
Dm me yall snapchat names,2018-02-23 13:42:59,0,0,0.0,1.0,0.0,0.0
